full_name,jersey_number,id,first_name,last_name,position,primary_position,played,active,starter,on_court,sr_id,reference,team,opp,year,home_pts,away_pts,W/L,statistics.minutes,statistics.field_goals_made,statistics.field_goals_att,statistics.field_goals_pct,statistics.three_points_made,statistics.three_points_att,statistics.three_points_pct,statistics.two_points_made,statistics.two_points_att,statistics.two_points_pct,statistics.blocked_att,statistics.free_throws_made,statistics.free_throws_att,statistics.free_throws_pct,statistics.offensive_rebounds,statistics.defensive_rebounds,statistics.rebounds,statistics.assists,statistics.turnovers,statistics.steals,statistics.blocks,statistics.assists_turnover_ratio,statistics.personal_fouls,statistics.tech_fouls,statistics.flagrant_fouls,statistics.pls_min,statistics.points,statistics.double_double,statistics.triple_double,statistics.effective_fg_pct,statistics.efficiency,statistics.efficiency_game_score,statistics.fouls_drawn,statistics.offensive_fouls,statistics.points_in_paint,statistics.points_in_paint_att,statistics.points_in_paint_made,statistics.points_in_paint_pct,statistics.points_off_turnovers,statistics.true_shooting_att,statistics.true_shooting_pct,statistics.coach_ejections,statistics.coach_tech_fouls,statistics.second_chance_pts,statistics.second_chance_pct,statistics.fast_break_pts,statistics.fast_break_att,statistics.fast_break_made,statistics.fast_break_pct,statistics.defensive_rating,statistics.offensive_rating,statistics.minus,statistics.plus,statistics.defensive_rebounds_pct,statistics.offensive_rebounds_pct,statistics.rebounds_pct,statistics.steals_pct,statistics.turnovers_pct,statistics.second_chance_att,statistics.second_chance_made,statistics.tech_fouls_non_unsportsmanlike,not_playing_reason,not_playing_description,name_suffix,ejected
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Rockets,2021-01-11T00:00:00+00:00,102,120,L,30:21,7,15,46.7,1,6,16.7,6,9,66.7,0,3,6,50.0,1,6,7,7,2,1,1,3.5,2,0,0,10,18,False,False,50.0,23,15.4,4,0,10,5,5,100.0,7,17.64,51.0,0,0,0,0.0,5.0,2.0,2.0,100.0,96.3991706203346,110.689325811249,64.0,74.0,18.2486376885059,3.95387149917628,12.0335219540148,1.46277154982474,10.183299389002,3.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Rockets,2021-01-13T01:00:00+00:00,100,117,L,29:11,10,20,50.0,4,9,44.4,6,11,54.5,1,2,4,50.0,1,7,8,5,5,0,1,1.0,0,0,0,15,26,False,False,60.0,26,17.2,4,0,8,6,4,66.7,4,21.76,59.7,0,0,4,100.0,3.0,4.0,1.0,25.0,97.0364339327295,103.853329644915,65.0,80.0,21.321149819151,3.82505677818655,13.5651498113008,0.0,18.6846038863976,2.0,2.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Thunder,2021-01-14T01:00:00+00:00,99,128,L,27:29,9,20,45.0,5,8,62.5,4,12,33.3,1,3,4,75.0,0,6,6,7,2,0,0,3.5,2,0,0,14,26,False,False,57.5,26,19.1,4,0,8,10,4,40.0,4,21.76,59.7,0,0,6,66.7,4.0,2.0,2.0,100.0,106.953214283697,125.260140935464,55.0,69.0,22.2959111260209,0.0,11.3903024230759,0.0,8.41750841750842,3.0,2.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Pelicans,2021-01-16T03:00:00+00:00,112,95,W,30:30,6,11,54.5,2,6,33.3,4,5,80.0,0,7,7,100.0,1,7,8,11,3,1,0,3.67,3,1,0,14,21,True,False,63.6,34,23.0,5,0,6,4,3,75.0,5,14.08,74.6,0,0,5,66.7,4.0,2.0,1.0,50.0,96.4872455237916,143.262212678518,59.0,73.0,26.8692522990804,3.14754098360656,13.835344982886,1.58136102472194,17.5644028103045,3.0,2.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Warriors,2021-01-19T03:00:00+00:00,113,115,L,37:58,6,16,37.5,2,7,28.6,4,9,44.4,1,5,8,62.5,0,5,5,5,5,1,0,1.0,1,0,0,-9,19,False,False,43.8,16,9.6,6,1,8,6,4,66.7,4,19.52,48.7,0,0,0,0.0,2.0,2.0,1.0,50.0,113.403035421528,91.1042429648757,97.0,88.0,14.7007779161647,0.0,7.70894451701321,1.2179835267728,20.3915171288744,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Bucks,2021-01-22T00:30:00+00:00,106,113,L,38:04,13,25,52.0,6,10,60.0,7,15,46.7,2,2,2,100.0,1,5,6,8,3,1,1,2.67,2,0,0,15,34,False,False,64.0,33,27.4,2,0,8,8,4,50.0,3,25.88,65.7,0,0,3,100.0,0.0,0.0,0.0,0.0,105.606447219426,124.280496413715,78.0,93.0,17.0398068821887,2.68286321123822,9.00675506629972,1.23283702510947,10.387811634349,1.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Bulls,2021-01-24T02:00:00+00:00,90,101,L,28:30,6,16,37.5,0,2,0.0,6,14,42.9,1,5,8,62.5,0,11,11,6,6,2,0,1.0,1,0,0,9,17,True,False,37.5,19,10.1,4,1,10,9,5,55.6,5,19.52,43.5,0,0,2,0.0,6.0,5.0,2.0,40.0,80.6206130626095,75.6766432069623,53.0,62.0,39.4176931690929,0.0,21.2946158499698,3.28050355729604,23.5109717868339,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Cavaliers,2021-01-26T01:00:00+00:00,108,115,L,38:07,19,26,73.1,7,11,63.6,12,15,80.0,0,1,2,50.0,0,8,8,6,3,2,2,2.0,1,0,0,11,46,False,False,86.5,56,41.6,4,0,18,11,9,81.8,13,26.88,85.6,0,0,3,100.0,7.0,3.0,3.0,100.0,105.091608728391,155.680975759595,84.0,95.0,25.185832968955,0.0,11.9932537947405,2.57840222859899,10.0401606425703,1.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,76ers,2021-01-28T00:30:00+00:00,107,106,W,38:32,12,22,54.5,2,5,40.0,10,17,58.8,1,8,11,72.7,0,6,6,7,3,0,0,2.33,3,0,1,3,34,False,False,59.1,35,24.7,8,0,18,13,9,69.2,2,26.84,63.3,0,0,2,50.0,7.0,2.0,2.0,100.0,108.225165351627,122.156059485251,86.0,89.0,19.6685485339647,0.0,9.96539792387543,0.0,10.0536193029491,2.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,PF,True,True,True,False,sr:player:608028,2544,Lakers,Pistons,2021-01-29T01:00:00+00:00,107,92,W,35:45,8,19,42.1,4,8,50.0,4,11,36.4,0,2,3,66.7,2,5,7,10,2,1,0,5.0,2,0,0,-11,22,True,False,52.6,27,19.6,3,0,8,11,4,36.4,0,20.32,54.1,0,0,2,50.0,3.0,2.0,1.0,50.0,110.338920336822,119.917217179918,80.0,69.0,18.1440181440181,5.96736596736597,11.4617090226846,1.38818997379791,8.96057347670251,2.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Celtics,2021-01-31T01:30:00+00:00,95,96,L,37:21,7,17,41.2,4,11,36.4,3,6,50.0,0,3,5,60.0,1,6,7,7,5,0,1,1.4,3,0,0,11,21,False,False,52.9,19,13.0,3,0,6,4,3,75.0,4,19.2,54.7,0,0,0,0.0,1.0,0.0,0.0,0.0,103.570159658802,100.562724828773,65.0,76.0,18.8065154563328,2.79372149894799,10.3399807202443,0.0,20.6611570247934,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Hawks,2021-02-02T00:30:00+00:00,99,107,L,37:58,5,12,41.7,2,6,33.3,3,6,50.0,0,9,11,81.8,0,7,7,9,2,2,1,4.5,0,0,0,10,21,False,False,50.0,37,22.9,8,0,6,4,3,75.0,5,16.84,62.4,0,0,2,0.0,6.0,2.0,2.0,100.0,100.234383011673,127.222111302818,68.0,78.0,26.8177827440338,0.0,13.2087586649719,2.56756072459416,10.6157112526539,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Nuggets,2021-02-05T03:00:00+00:00,114,93,W,35:27,12,19,63.2,2,5,40.0,10,14,71.4,1,1,2,50.0,0,10,10,10,2,0,1,5.0,1,0,0,21,27,True,True,68.4,39,26.4,3,1,18,12,9,75.0,6,19.88,67.9,0,0,0,0.0,10.0,6.0,4.0,66.7,94.4239035220552,135.806637070481,70.0,91.0,28.2087447108604,0.0,16.5124359283085,0.0,9.14076782449726,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Pistons,2021-02-07T03:00:00+00:00,135,129,W,46:29,13,26,50.0,3,7,42.9,10,19,52.6,1,4,6,66.7,0,5,5,11,7,4,0,1.57,3,0,0,8,33,True,False,55.8,35,24.2,8,0,20,13,10,76.9,10,28.64,57.6,0,0,2,50.0,12.0,7.0,6.0,85.7,106.076145925344,106.16512761878,94.0,102.0,15.2165738222459,0.0,8.20894114094846,4.14813515101119,19.6408529741863,2.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Thunder,2021-02-09T03:00:00+00:00,119,112,W,42:30,11,22,50.0,2,10,20.0,9,12,75.0,1,4,5,80.0,0,14,14,12,5,2,2,2.4,3,0,0,8,28,True,True,54.5,39,26.4,2,0,14,8,7,87.5,4,24.2,57.9,0,0,0,0.0,12.0,5.0,4.0,80.0,89.8452808952474,108.817677353201,86.0,94.0,27.269145733371,0.0,15.3089940959276,2.14264269377761,17.1232876712329,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Thunder,2021-02-11T03:00:00+00:00,114,113,W,41:03,9,20,45.0,3,9,33.3,6,11,54.5,1,4,4,100.0,0,6,6,7,5,2,0,1.4,2,0,0,6,25,False,False,52.5,26,17.5,5,0,10,7,5,71.4,0,21.76,57.4,0,0,0,0.0,2.0,1.0,1.0,100.0,100.69480287249,100.980697984654,87.0,93.0,17.6060236961577,0.0,8.70410160259481,2.30226177672057,18.6846038863976,2.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Grizzlies,2021-02-13T03:00:00+00:00,115,105,W,34:08,9,15,60.0,1,4,25.0,8,11,72.7,0,9,14,64.3,1,8,9,8,5,2,0,1.6,2,0,0,8,28,False,False,63.3,38,24.0,9,0,12,9,6,66.7,6,21.16,66.2,0,0,4,100.0,6.0,3.0,2.0,66.7,105.021638808536,119.612372684936,73.0,81.0,28.125,3.515625,15.8203125,2.83061594202899,19.1131498470948,1.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Nuggets,2021-02-15T03:00:00+00:00,122,105,W,30:56,9,18,50.0,0,5,0.0,9,13,69.2,0,4,7,57.1,1,9,10,9,1,0,1,9.0,2,0,0,-17,22,True,False,50.0,31,20.4,4,0,16,11,8,72.7,2,21.08,52.2,0,0,2,50.0,7.0,2.0,2.0,100.0,119.89434008963,114.680719223709,90.0,73.0,29.7138664710198,3.37331334332834,16.6852057842047,0.0,4.52898550724638,2.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Timberwolves,2021-02-17T01:00:00+00:00,104,112,L,37:53,13,20,65.0,1,4,25.0,12,16,75.0,1,3,4,75.0,0,13,13,7,5,0,1,1.4,1,0,0,4,30,True,False,67.5,44,24.9,8,1,20,11,10,90.9,6,21.76,68.9,0,0,4,100.0,4.0,1.0,1.0,100.0,99.7016922300461,120.170427067875,88.0,92.0,38.3061009423055,0.0,21.6731886910413,0.0,18.6846038863976,2.0,2.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Nets,2021-02-19T03:00:00+00:00,98,109,L,32:59,14,23,60.9,1,6,16.7,13,17,76.5,0,3,6,50.0,0,8,8,7,3,0,0,2.33,1,0,0,-7,32,False,False,63.0,36,24.2,5,0,20,14,10,71.4,11,25.64,62.4,0,0,4,100.0,2.0,1.0,1.0,100.0,120.313894765343,119.911598001818,68.0,61.0,31.4655231279789,0.0,14.9259532786567,0.0,10.4748603351955,2.0,2.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Heat,2021-02-21T01:30:00+00:00,94,96,L,37:27,7,21,33.3,1,8,12.5,6,13,46.2,1,4,4,100.0,1,8,9,9,5,1,1,1.8,3,0,0,11,19,False,False,35.7,19,12.0,3,0,10,11,5,45.5,3,22.76,41.7,0,0,0,0.0,3.0,3.0,1.0,33.3,95.7604449601002,84.3527170414684,68.0,79.0,21.8163224725165,2.84824210057855,12.538457073199,1.29308812072271,18.0115273775216,2.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Wizards,2021-02-23T03:00:00+00:00,124,127,L,43:15,14,29,48.3,2,10,20.0,12,19,63.2,0,1,3,33.3,0,9,9,13,8,1,0,1.63,2,0,0,3,31,True,False,51.7,33,19.5,6,0,16,13,8,61.5,6,30.32,51.1,0,0,2,100.0,2.0,3.0,1.0,33.3,108.815754821138,95.2302274361136,100.0,103.0,29.0234256160633,0.0,11.7328741852171,1.00842126893644,20.8768267223382,1.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Jazz,2021-02-25T03:00:00+00:00,114,89,W,27:49,7,13,53.8,1,5,20.0,6,8,75.0,0,4,5,80.0,0,4,4,4,4,1,0,1.0,0,0,0,-20,19,False,False,57.7,20,13.3,3,0,10,5,5,100.0,5,15.2,62.5,0,0,0,0.0,2.0,1.0,1.0,100.0,125.069844057734,104.702197057354,72.0,52.0,14.6858228267659,0.0,7.04320074344897,1.88382552635917,20.8333333333333,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Trail Blazers,2021-02-27T03:00:00+00:00,102,93,W,35:34,11,21,52.4,2,5,40.0,9,16,56.3,0,4,8,50.0,1,10,11,7,2,4,3,3.5,1,0,0,9,28,True,False,57.1,41,28.4,5,0,12,7,6,85.7,3,24.52,57.1,0,0,0,0.0,11.0,4.0,4.0,100.0,79.646670359659,116.800031895436,62.0,71.0,28.714430995633,2.6991565135895,15.3044956956106,5.51974747155318,7.54147812971342,1.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Warriors,2021-03-01T01:00:00+00:00,117,91,W,24:23,7,12,58.3,3,5,60.0,4,7,57.1,0,2,4,50.0,2,4,6,4,2,2,2,2.0,2,0,0,18,19,False,False,70.8,24,18.6,2,0,6,4,3,75.0,2,13.76,69.0,0,0,0,0.0,5.0,2.0,2.0,100.0,74.5528648242606,131.754464913366,49.0,67.0,16.0589922619913,8.55315892214754,12.424588750067,3.53309366396181,12.6903553299492,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Suns,2021-03-03T03:00:00+00:00,104,114,L,37:38,16,24,66.7,3,8,37.5,13,16,81.3,0,3,5,60.0,0,5,5,6,3,2,1,2.0,1,1,0,2,38,False,False,72.9,40,31.8,3,0,26,15,13,86.7,1,26.2,72.5,0,0,2,100.0,3.0,2.0,1.0,50.0,115.492954172153,133.258575888356,85.0,87.0,18.7568384306779,0.0,9.24250009627604,2.62982476966205,10.2739726027397,1.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F-G,PG,,,,False,sr:player:608028,2544,Lakers,Kings,2021-03-04T03:00:00+00:00,123,120,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Left Ankle; Soreness,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Pacers,2021-03-13T03:30:00+00:00,105,100,W,34:21,5,13,38.5,1,4,25.0,4,9,44.4,0,7,11,63.6,0,3,3,10,3,1,0,3.33,4,0,0,11,18,True,False,42.3,20,13.6,7,2,8,6,4,66.7,0,17.84,50.4,0,0,2,0.0,2.0,2.0,1.0,50.0,102.215062289038,104.86024696888,70.0,81.0,8.73362445414847,0.0,4.76379515680826,1.35352568061193,14.3953934740883,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Warriors,2021-03-16T02:30:00+00:00,97,128,L,30:29,8,13,61.5,2,4,50.0,6,9,66.7,0,4,6,66.7,1,9,10,11,6,0,0,1.83,3,0,0,33,22,True,True,69.2,32,19.2,5,2,6,3,3,100.0,3,15.64,70.3,0,0,4,100.0,3.0,1.0,1.0,100.0,95.8472989097456,120.149085504667,56.0,89.0,29.5238459730021,5.62358970914325,20.7184884021067,0.0,27.7264325323475,2.0,2.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Timberwolves,2021-03-17T02:30:00+00:00,137,121,W,31:12,8,14,57.1,4,7,57.1,4,7,57.1,1,5,5,100.0,1,11,12,12,4,0,1,3.0,0,0,0,0,25,True,True,71.4,41,27.5,2,0,8,7,4,57.1,3,16.2,77.2,0,0,0,0.0,2.0,3.0,1.0,33.3,113.783686529879,142.069882344672,90.0,90.0,41.2742539984759,4.27334447964018,23.9751274701891,0.0,19.8019801980198,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,True,sr:player:608028,2544,Lakers,Hornets,2021-03-19T02:30:00+00:00,116,105,W,36:30,14,23,60.9,4,9,44.4,10,14,71.4,1,5,6,83.3,1,7,8,6,3,1,1,2.0,2,0,0,7,37,False,False,69.6,42,31.0,5,0,18,11,9,81.8,9,25.64,72.2,0,0,2,100.0,8.0,4.0,4.0,100.0,101.256482066401,135.921410654859,80.0,87.0,20.4566210045662,2.79801807053337,11.4353782013103,1.27924950695592,10.4748603351955,1.0,1.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,True,True,True,False,sr:player:608028,2544,Lakers,Hawks,2021-03-20T19:30:00+00:00,94,99,L,10:36,3,6,50.0,1,2,50.0,2,4,50.0,0,3,3,100.0,0,1,1,4,1,0,0,4.0,0,0,0,-5,10,False,False,58.3,13,9.1,2,0,2,3,1,33.3,0,7.32,68.3,0,0,0,0.0,2.0,0.0,0.0,0.0,113.858328416029,141.278127895814,27.0,22.0,8.23327615780446,0.0,4.48346721464599,0.0,12.0192307692308,0.0,0.0,0.0,,,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Suns,2021-03-22T02:00:00+00:00,111,94,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Right Ankle; Sprain,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Pelicans,2021-03-23T23:30:00+00:00,128,111,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Right Ankle; Sprain,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,76ers,2021-03-26T02:00:00+00:00,101,109,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Right Ankle; Sprain,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Cavaliers,2021-03-27T02:30:00+00:00,100,86,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Right Ankle; Sprain,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Magic,2021-03-29T02:00:00+00:00,96,93,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Right Ankle; Sprain,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Bucks,2021-04-01T02:00:00+00:00,97,112,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Right Ankle; Sprain,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Kings,2021-04-03T02:00:00+00:00,94,115,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Right Ankle; sprain ,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Clippers,2021-04-04T19:30:00+00:00,104,86,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Right Ankle; sprain ,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Raptors,2021-04-06T23:30:00+00:00,101,110,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Right Ankle; sprain,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Heat,2021-04-08T23:30:00+00:00,110,104,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Right Ankle; sprain,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Nets,2021-04-11T00:30:00+00:00,101,126,L,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Right Ankle sprain ,,
LeBron James,23,0afbe608-940a-4d5d-a1f7-468718c67d91,LeBron,James,F,SF,,,,False,sr:player:608028,2544,Lakers,Knicks,2021-04-12T23:30:00+00:00,111,96,W,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inactive - Injury/Illness,Right ankle; sprain ,,
