year,game_id,game_date,home_team,away_team,home_name,away_name,home_pts,away_pts
2022,6decf9f6-cf39-4bf4-94b1-0acc349bfb69,2023-01-23T02:00:00Z,583ed056-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Portland Trail Blazers,Los Angeles Lakers,112,121
2022,80915451-4ee9-43a7-b56d-10fd5a9aa2e1,2023-01-25T03:00:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,LA Clippers,115,133
2022,631a8a43-0922-43e5-9fcf-0e822ce8b38b,2023-01-26T03:30:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,San Antonio Spurs,113,104
2022,08884ad9-7ea7-410f-a7eb-67b5593a8a74,2023-01-29T01:30:00Z,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Boston Celtics,Los Angeles Lakers,125,121
2022,48779446-4f86-44b3-904a-dcc3dccbe5fd,2023-01-31T00:30:00Z,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Brooklyn Nets,Los Angeles Lakers,121,104
2022,04f1b089-3990-4229-bd75-c0442d3228b5,2023-02-01T00:30:00Z,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,New York Knicks,Los Angeles Lakers,123,129
2022,c617c9e4-a634-47a7-9bd9-e1fd072c9c73,2023-02-03T00:00:00Z,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Indiana Pacers,Los Angeles Lakers,111,112
2022,15e3aca1-bc5a-46e2-b42c-7a12f302afd6,2023-02-04T23:00:00Z,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,New Orleans Pelicans,Los Angeles Lakers,131,126
2022,a91d75f3-226f-41d8-afb5-6ba8d4b1b8fe,2023-02-08T03:00:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Oklahoma City Thunder,130,133
2022,5de0664b-34ba-4532-ba24-9da63a9bfe38,2023-02-10T03:00:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Milwaukee Bucks,106,115
2022,e1b961a4-48f4-493a-ab1e-cf5c5119faec,2023-02-12T01:30:00Z,583ec825-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Golden State Warriors,Los Angeles Lakers,103,109
2022,8b4e2290-5bef-429b-be45-22805eaec7a0,2023-02-14T03:00:00Z,583ed056-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,Portland Trail Blazers,Los Angeles Lakers,127,115
2022,b2ac47ac-838b-4c6d-9d31-cf8630b2852f,2023-02-16T03:00:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,New Orleans Pelicans,120,102
2022,48161d93-62ff-400e-aa88-a4cc549b0afb,2023-02-24T03:00:00Z,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ec825-fb46-11e1-82cb-f4ce4684ea4c,Los Angeles Lakers,Golden State Warriors,124,111
